,city,state_code,latitud,longitud
6173,Tulln,,48.1154399,16.2974355
6174,Cambridge,MA,42.3624253,-71.116031
6175,New York,NY,40.732225,-74.009311
6176,Charlotte,NC,35.053142,-80.847127
6177,Marinette,WI,45.0850398,-87.6329743
6178,Tucson,AZ,32.2306445,-110.9725175
6179,Seattle,WA,47.5888393,-122.2901035
6180,Oceanside,CA,33.1832317,-117.3321424
6181,Washington,DC,38.905504,-77.05681
6183,Middleburg,FL,30.037994,-81.819905
6184,Foster City,CA,37.561111,-122.270487
6191,San Jose,CA,37.234708,-121.779272
6193,Redwood City,CA,37.502169,-122.217727
6194,New York,NY,42.958587,-76.908796
6196,Bordeaux Cedex,,44.8743952,-0.5754294
6197,London,,51.5514688,-0.1996418
6198,,,37.383777,-121.963705
6199,Austin,TX,30.267153,-97.7430608
6200,Dresden,,51.0343624,13.7759644
6201,Waltham,MA,42.382205,-71.208332
6202,Reading,MA,42.2938519,-87.9973255
6203,Libertyville,IL,42.300188,-88.002035
6204,San Francisco,CA,37.7611016,-122.4160008
6205,Mayaguez,,18.2066344,-67.1517568
6206,,CA,34.186206,-118.50391
6207,Monte Sereno,CA,37.241813,-121.986779
6208,Lexington,MA,42.4236783,-71.2459523
6209,,MI,42.603532,-83.16134
6210,Beijing,,55.902143,-3.208711
6211,Huntington Beach,CA,33.664705,-118.012553
6212,Carrollton,TX,33.0353,-96.9274
6213,Sydney,,-33.867139,151.207114
6214,London,,51.5001524,-0.1262362
6215,Austin,TX,30.305809,-97.8177601
6216,Beverly Hills,CA,34.0617109,-118.4017053
6219,London,,51.5270568,-0.1043766
6220,Milano,,45.4649519,9.2087727
6224,Seattle,WA,47.5992095,-122.3343564
6226,,,48.0554409,11.6075086
6227,Royal Oak,MI,42.495949,-83.145008
6228,Maple Grove,MN,45.069344,-93.4034162
6229,Redwood City,CA,37.4298335,-122.004179
6230,New York,NY,55.9485591,-3.2151393
6231,Kenosha,WI,42.583426,-87.81884
6233,London,,51.5272363,-0.0956262
6239,Sunnyvale,CA,37.394258,-122.032776
6240,London,,51.5152023,-0.1366861
6241,,NY,40.7766412,-73.9521468
6242,Menlo Park,CA,37.445335,-122.15833
6244,Redwood City,CA,37.511185,-122.200684
6247,Warrenville,IL,41.8035954,-88.159371
6248,Paris,,48.8745951,2.3210737
6249,New York,NY,40.7408042,-74.00717
6250,Sunnyvale,CA,37.4104762,-122.0185959
6251,San Jose,CA,37.337756,-121.89435
6252,Baltimore,MD,39.2569898,-76.684265
6254,,,48.265012,13.0305666
6255,New York City,NY,40.7450497,-73.9900984
6256,Dubai,,25.1910055,55.2373803
6257,LOS ANGELES,CA,34.0878254,-118.3794929
6270,Seattle,WA,47.6859295,-122.3373282
6271,Seattle,WA,47.620973,-122.347276
6272,Dublin,,53.3335225,-6.2442701
6273,Sarasota,FL,27.3372319,-82.5309605
6274,Hamburg,,53.5543901,10.0177531
6275,Troy,NY,28.490886,-82.540512
6276,Guelph,,43.5449637,-80.2498619
6277,dallas,TX,39.287281,-76.611911
6278,Barcelona,CA,41.4063346,2.1920231
6281,Cambridge,,52.2025441,0.1312368
6282,Palo Alto,CA,37.446411,-122.16054
6287,Zeeland,MI,42.8138649,-86.023846
6289,Ghaziabad,,28.6382433,77.0737149
6292,London,,51.517356,-0.1037742
6293,Boulder,CO,40.0230047,-105.2532841
6296,London,,51.5001524,-0.1262362
6297,,NY,40.756054,-73.986951
6300,Dresden,,51.1260927,13.7850316
6301,Irving,TX,32.8856922,-96.9549288
6302,Bear,DE,39.612223,-75.696706
6305,Chicago,IL,41.663359,-87.6259052
6307,"Toronto, ON",,43.6502994,-79.3762688
6308,Santa Clara,CA,37.381034,-121.971487
6309,Washington,DC,38.960381,-77.084811
6310,Aliso Viejo,CA,33.564557,-117.735509
6313,Madrid,,40.4167413,-3.7032498
6314,Providence,RI,41.829229,-71.421059
6317,Los Angeles,CA,34.0137151,-118.4660597
6318,Berkeley,CA,37.863464,-122.3153453
6321,Stuttgart,,48.7818713,9.1773043
6322,Riga,,56.9530061,24.0996613
6323,Sydney,,-33.868898,151.202966
6324,Berlin,,52.4943074,13.434474
6325,Paris,,53.3328144,-6.2493777
6326,Cambridge,MA,42.3672873,-71.0814466
6328,Port Jefferson Station,NY,40.9086014,-73.0464309
6329,Smyrna,GA,33.8837,-84.5144
6330,Columbus,OH,39.977726,-83.01143
6331,Surbiton,,51.393654,-0.3062632
6332,Beverly Hills,CA,34.0698912,-118.405325
6333,Milpitas,CA,37.2807831,-122.0032261
6337,Cambridge,MA,42.3626626,-71.084153
6338,New York,NY,40.7464969,-74.0094471
6348,New Haven,CT,41.3279176,-73.2435522
6349,Sunnyvale,CA,37.383444,-122.009405
6351,Vancouver,,49.2843936,-123.1092622
6352,Los Angeles,CA,34.045499,-118.47036
6354,Oxford,,51.7714264,-1.2581049
6355,Austin,TX,30.268735,-97.745209
6356,San Francisco,CA,37.7841737,-122.4494082
6361,Aventura,FL,25.9609078,-80.1277653
6362,Edmonton,,53.483151,-113.478872
6374,Herlev,,55.7525253,12.3933043
6376,Murrieta,CA,33.575099,-117.201499
6377,New York,NY,40.72616,-74.006023
6378,Sanford,FL,28.792491,-81.383874
6379,Astoria,NY,40.7597951,-73.9161267
6380,Houston,TX,29.735462,-95.413243
6381,Sydney,,-33.815217,151.002324
6382,New York City,NY,40.756054,-73.986951
6386,San Mateo,CA,37.55909,-122.321836
6387,PARIS,,48.8699947,2.3406954
6389,Herzliya,,32.162413,34.844675
6390,Vancouver,,49.2824551,-123.109217
6391,Fremont,CA,37.5252461,-121.9178417
6392,Lisbon,,38.7523672,-9.1462209
6394,Paris,,48.8318497,2.3389864
6397,Toronto,,43.6762521,-79.4008589
6400,Miami,FL,25.723408,-80.306331
6401,Sunnyvale,CA,37.369195,-122.036849
6403,London,,51.5177425,-0.1165365
6404,Menlo Park,CA,37.484616,-122.181753
6405,Reno,NV,39.394564,-119.8120795
6406,Menlo Park,CA,37.4484914,-122.1802812
6407,Brussels,,50.83997,4.3464721
6411,KÃ¼ssnacht,,47.0882193,8.4371634
